Date,Open,High,Low,Close,Adj Close,Volume
2000-05-09,9154.139648,9154.139648,9154.139648,9154.139648,9154.139648,0
2000-05-10,8845.040039,9796.120117,8654.820313,9796.120117,9796.120117,343217426
2000-05-11,9796.120117,9796.120117,9796.120117,9796.120117,9796.120117,0
2000-05-12,9510.790039,9653.459961,8892.589844,9320.580078,9320.580078,234247757
2000-05-15,9106.580078,10652.099609,8345.719727,8440.830078,8440.830078,474955753
2000-05-16,8440.830078,8702.379883,7846.399901999999,8084.169922,8084.169922,294146230
2000-05-17,8084.169922,8226.839844,6895.330078,6895.330078,6895.330078,269926799
2000-05-18,6253.350098,7228.200195,6229.569824,6942.879883,6942.879883,351027815
2000-05-19,6657.560059,6942.879883,6467.339844,6705.109863000001,6705.109863000001,177978528
2000-05-22,6419.790039,6562.450195,6182.02002,6182.02002,6182.02002,246116483
2000-05-23,6039.350098,7109.319823999999,6039.350098,7109.319823999999,7109.319823999999,241046769
2000-05-24,8155.509765999999,8155.509765999999,8036.620117,8155.509765999999,8155.509765999999,221470484
2000-05-25,9368.129883,9368.129883,9368.129883,9368.129883,9368.129883,281200727
2000-05-26,10390.5,10771.0,9035.25,10081.400391,10081.400391,1816413249
2000-05-29,9986.330078,11579.400391,9653.459961,11579.400391,11579.400391,523743376
2000-05-30,11579.400391,11579.400391,11579.400391,11579.400391,11579.400391,0
2000-05-31,12197.599609,13933.299805,11983.599609,12387.799805,12387.799805,2059954762
2000-06-01,12839.599609,13029.799805,11460.5,11817.200195,11817.200195,985500334
2000-06-02,12459.099609,13576.700195,12126.299805,13576.700195,13576.700195,2068488015
2000-06-05,14789.299805,15597.700195,14551.5,15597.700195,15597.700195,596399039
2000-06-06,15597.700195,15597.700195,15597.700195,15597.700195,15597.700195,0
2000-06-07,17832.699219,17927.800781,16929.199219,17927.800781,17927.800781,461184662
2000-06-08,20614.599609,20614.599609,16691.400391,20543.300781,20543.300781,6050221684
2000-06-09,17595.0,19877.599609,17476.099609,17476.099609,17476.099609,2049280679
2000-06-12,17499.900391,17927.800781,14860.599609,17595.0,17595.0,5527590098
2000-06-13,15930.599609,17832.699219,14955.700195,14955.700195,14955.700195,3592107812
2000-06-14,15074.599609,15455.0,13220.0,13220.0,13220.0,3667308374
2000-06-15,13362.700195,14646.599609,12839.599609,13220.0,13220.0,3881086440
2000-06-16,13790.700195,14028.400391,11270.299805,12031.200195,12031.200195,2954249666
2000-06-19,11650.700195,12364.0,11080.099609,11270.299805,11270.299805,1799607711
2000-06-20,11698.299805,12958.5,10747.200195,12958.5,12958.5,2538195835
2000-06-21,13267.599609,14836.799805,12221.400391,12768.200195,12768.200195,4680102541
2000-06-22,13315.099609,13766.900391,12435.400391,12958.5,12958.5,3234070067
2000-06-23,12744.5,13172.400391,12554.200195,12720.700195,12720.700195,1450065576
2000-06-26,12601.799805,13053.599609,11983.599609,12459.099609,12459.099609,1301574493
2000-06-27,12601.799805,14313.700195,12364.0,14313.700195,14313.700195,2707076489
2000-06-28,15264.799805,16263.5,14361.299805,14741.700195,14741.700195,4633297612
2000-06-29,15407.5,15621.5,14504.0,15455.0,15455.0,1607102529
2000-06-30,15764.099609,17761.400391,15359.900391,17119.400391,17119.400391,7222033080
2000-07-03,17119.400391,18355.800781,16168.299805,17428.5,17428.5,4891850177
2000-07-04,16929.199219,17785.199219,14979.5,15455.0,15455.0,3139373550
2000-07-05,15787.900391,17761.400391,15288.599609,17761.400391,17761.400391,6352283763
2000-07-06,18474.699219,19901.300781,17880.300781,18736.300781,18736.300781,8441525251
2000-07-07,19069.099609,19425.800781,17927.800781,18522.300781,18522.300781,4328705671
2000-07-10,19021.599609,19116.699219,18141.800781,18736.300781,18736.300781,3466804490
2000-07-11,18807.599609,21541.900391,18593.599609,19449.599609,19449.599609,12046603590
2000-07-12,19402.0,19449.599609,17404.800781,17785.199219,17785.199219,4305532946
2000-07-13,16976.800781,18878.900391,16643.900391,17927.800781,17927.800781,5152475859
2000-07-14,17927.800781,18165.599609,16857.900391,16881.699219,16881.699219,2478199578
2000-07-17,16881.699219,16881.699219,16881.699219,16881.699219,16881.699219,0
2000-07-18,15978.099609,16786.599609,14622.799805,15241.0,15241.0,2536873232
2000-07-19,15978.099609,16786.599609,14622.799805,15241.0,15241.0,2536873232
2000-07-20,15906.799805,17499.900391,15288.599609,16215.900391,16215.900391,4748747498
2000-07-21,17119.400391,17262.099609,16287.200195,16453.699219,16453.699219,2981315126
2000-07-24,16311.0,18165.599609,16311.0,16596.300781,16596.300781,6352828407
2000-07-25,17119.400391,17523.599609,16667.699219,17095.699219,17095.699219,2668167327
2000-07-26,17571.199219,18213.199219,17285.900391,17595.0,17595.0,4866669522
2000-07-27,17404.800781,17452.300781,16168.299805,16168.299805,16168.299805,2386730657
2000-07-28,16120.799805,16739.0,15027.099609,15716.599609,15716.599609,1869101072
2000-07-31,15597.700195,16049.5,15407.5,15835.5,15835.5,1385288225
2000-08-01,16073.200195,16382.299805,15740.400391,15930.599609,15930.599609,1995960416
2000-08-02,15930.599609,17547.400391,15716.599609,16548.800781,16548.800781,4348776447
2000-08-03,17119.400391,17309.599609,16168.299805,16168.299805,16168.299805,2322655981
2000-08-04,15787.900391,16406.099609,15478.799805,15621.5,15621.5,1758211374
2000-08-07,15621.5,15692.799805,14099.799805,14194.900391,14194.900391,1671094456
2000-08-08,14266.200195,14789.299805,13267.599609,13386.400391,13386.400391,1922735084
2000-08-09,13695.5,14480.200195,13552.900391,14361.299805,14361.299805,2308919903
2000-08-10,14504.0,14622.799805,14076.0,14622.799805,14622.799805,1861267972
2000-08-11,14551.5,15692.799805,14337.5,14884.400391,14884.400391,2575453610
2000-08-14,16406.099609,16406.099609,15764.099609,16097.0,16097.0,2181091765
2000-08-15,16097.0,16097.0,16097.0,16097.0,16097.0,0
2000-08-16,16097.0,16406.099609,15787.900391,16025.700195,16025.700195,1162489986
2000-08-17,15906.799805,16073.200195,15431.299805,15478.799805,15478.799805,1121563011
2000-08-18,15573.900391,16073.200195,15455.0,15787.900391,15787.900391,1219446959
2000-08-21,15573.900391,15835.5,15431.299805,15502.599609,15502.599609,748185536
2000-08-22,15764.099609,15954.400391,15455.0,15692.799805,15692.799805,1280959178
2000-08-23,16025.700195,16144.599609,15312.400391,15359.900391,15359.900391,1153238918
2000-08-24,15264.799805,15478.799805,14646.599609,15003.299805,15003.299805,960118855
2000-08-25,14979.5,15098.400391,14670.400391,14931.900391,14931.900391,619885513
2000-08-28,14741.700195,15098.400391,14741.700195,14931.900391,14931.900391,603576989
2000-08-29,15193.5,15597.700195,15074.599609,15217.299805,15217.299805,1314228748
2000-08-30,15217.299805,15264.799805,14836.799805,14836.799805,14836.799805,455951765
2000-08-31,14741.700195,16073.200195,14099.799805,15669.0,15669.0,2742833338
2000-09-01,15359.900391,15811.700195,14931.900391,15027.099609,15027.099609,1359404790
2000-09-04,14908.200195,15264.799805,14361.299805,14361.299805,14361.299805,1023267426
2000-09-05,14361.299805,14813.099609,14361.299805,14646.599609,14646.599609,732732777
2000-09-06,14741.700195,15383.700195,14599.099609,15098.400391,15098.400391,1081260905
2000-09-07,15122.200195,15883.0,14931.900391,15550.099609,15550.099609,1862038465
2000-09-08,15811.700195,17785.199219,15621.5,17309.599609,17309.599609,5084465759
2000-09-11,17309.599609,17309.599609,17309.599609,17309.599609,17309.599609,0
2000-09-12,17309.599609,17309.599609,17309.599609,17309.599609,17309.599609,0
2000-09-13,17309.599609,17309.599609,17309.599609,17309.599609,17309.599609,0
2000-09-14,17737.599609,18736.300781,17499.900391,18189.400391,18189.400391,5465583493
2000-09-15,18141.800781,18308.300781,15740.400391,16073.200195,16073.200195,4150631778
2000-09-18,14432.599609,14694.200195,13671.799805,13719.299805,13719.299805,3571941776
2000-09-19,13457.799805,13957.099609,12601.799805,13315.099609,13315.099609,2082831403
2000-09-20,13790.700195,14979.5,13695.5,14979.5,14979.5,3237473358
2000-09-21,14504.0,14931.900391,13505.299805,14028.400391,14028.400391,3660087736
2000-09-22,14313.700195,14884.400391,14052.200195,14171.099609,14171.099609,3104941932
2000-09-25,16215.900391,16287.200195,15478.799805,16287.200195,16287.200195,3404519360
2000-09-26,16643.900391,17642.5,16311.0,16596.300781,16596.300781,6569884222
2000-09-27,16215.900391,16596.300781,15883.0,16073.200195,16073.200195,3599755124
2000-09-28,16406.099609,16953.0,15787.900391,16572.599609,16572.599609,4347431133
2000-09-29,17571.199219,17595.0,16715.199219,16786.599609,16786.599609,4136057494
2000-10-02,16358.599609,16762.800781,16025.700195,16144.599609,16144.599609,1910650393
2000-10-03,16144.599609,16144.599609,16144.599609,16144.599609,16144.599609,0
2000-10-04,16025.700195,16762.800781,15692.799805,16620.099609,16620.099609,2851722677
2000-10-05,16643.900391,18926.5,16620.099609,18403.400391,18403.400391,8516078233
2000-10-06,18213.199219,18427.199219,17262.099609,17499.900391,17499.900391,4203184071
2000-10-09,17832.699219,18141.800781,17071.900391,17071.900391,17071.900391,3846165378
2000-10-10,16762.800781,17452.300781,16525.0,17071.900391,17071.900391,2666076755
2000-10-11,16739.0,17357.199219,16406.099609,16643.900391,16643.900391,2209683176
2000-10-12,16525.0,16857.900391,15930.599609,15930.599609,15930.599609,1685425227
2000-10-13,14646.599609,15906.799805,14290.0,15692.799805,15692.799805,3686287338
2000-10-16,15692.799805,15692.799805,15692.799805,15692.799805,15692.799805,0
2000-10-17,15550.099609,16073.200195,14266.200195,14408.900391,14408.900391,2010991444
2000-10-18,14408.900391,15431.299805,13933.299805,15145.900391,15145.900391,3338936293
2000-10-19,15027.099609,15526.400391,14551.5,14789.299805,14789.299805,1948091328
2000-10-20,15027.099609,15431.299805,13790.700195,14361.299805,14361.299805,2839459873
2000-10-23,14575.299805,14599.099609,12411.599609,12554.200195,12554.200195,2244697185
2000-10-24,12411.599609,13172.400391,12268.900391,12934.700195,12934.700195,2977648345
2000-10-25,13315.099609,14194.900391,13006.0,13386.400391,13386.400391,4046054276
2000-10-26,13172.400391,13505.299805,12649.400391,12910.900391,12910.900391,2161297202
2000-10-27,12910.900391,12910.900391,12910.900391,12910.900391,12910.900391,0
2000-10-30,12982.200195,14884.400391,12982.200195,14147.299805,14147.299805,6694068185
2000-10-31,13552.900391,14884.400391,12078.700195,13529.099609,13529.099609,6708830676
2000-11-01,13790.700195,14076.0,12982.200195,13457.799805,13457.799805,3341930365
2000-11-02,13315.099609,13885.799805,13124.900391,13790.700195,13790.700195,3009517506
2000-11-03,14266.200195,15074.599609,14099.799805,14123.5,14123.5,4369010301
2000-11-06,13766.900391,14408.900391,13766.900391,13790.700195,13790.700195,2251516280
2000-11-07,14028.400391,14076.0,13124.900391,13220.0,13220.0,2230215743
2000-11-08,13101.099609,14242.400391,13006.0,13505.299805,13505.299805,3915237008
2000-11-09,13838.200195,14313.700195,13814.400391,14076.0,14076.0,3407320178
2000-11-10,14171.099609,14242.400391,13695.5,13766.900391,13766.900391,1681610404
2000-11-13,13434.0,13648.0,13077.299805,13148.700195,13148.700195,1174677508
2000-11-14,13315.099609,13719.299805,13220.0,13457.799805,13457.799805,1538994646
2000-11-15,13695.5,14551.5,13600.400391,14218.599609,14218.599609,2989150645
2000-11-16,14694.200195,14718.0,13743.099609,13980.900391,13980.900391,1745258406
2000-11-17,13743.099609,13909.5,13600.400391,13909.5,13909.5,1281626736
2000-11-20,14028.400391,14147.299805,13338.900391,13386.400391,13386.400391,2033900679
2000-11-21,13267.599609,13267.599609,12601.799805,13101.099609,13101.099609,1056057750
2000-11-22,12887.099609,13029.799805,12364.0,12364.0,12364.0,893780330
2000-11-23,11508.099609,12292.700195,11508.099609,11745.799805,11745.799805,1900679090
2000-11-24,11983.599609,13505.299805,11888.5,13505.299805,13505.299805,5472021022
2000-11-27,14028.400391,14408.900391,13172.400391,13267.599609,13267.599609,3861580391
2000-11-28,13362.700195,14076.0,13267.599609,13338.900391,13338.900391,4238582064
2000-11-29,13315.099609,13457.799805,12768.200195,12815.799805,12815.799805,2348401257
2000-11-30,13291.299805,13457.799805,12459.099609,12744.5,12744.5,3685747740
2000-12-01,12150.0,12982.200195,12150.0,12768.200195,12768.200195,2586842986
2000-12-04,12887.099609,13006.0,12126.299805,12126.299805,12126.299805,1653051587
2000-12-05,11912.299805,12245.099609,11769.599609,12173.799805,12173.799805,1571599181
2000-12-06,12601.799805,12649.400391,11769.599609,11888.5,11888.5,1768084893
2000-12-07,11555.599609,11959.799805,10485.599609,11151.400391,11151.400391,1686170696
2000-12-08,11151.400391,11484.299805,10961.200195,11365.400391,11365.400391,1741907897
2000-12-11,11222.700195,12506.700195,11222.700195,11698.299805,11698.299805,3251914635
2000-12-12,11698.299805,12031.200195,11317.799805,11413.0,11413.0,1756951542
2000-12-13,11413.0,11674.5,11270.299805,11460.5,11460.5,1678182088
2000-12-14,11341.599609,11460.5,11080.099609,11127.599609,11127.599609,1252330126
2000-12-15,10985.0,11080.099609,10771.0,10913.599609,10913.599609,969006021
2000-12-18,10699.599609,11175.200195,9344.349609,10747.200195,10747.200195,5443273998
2000-12-19,10604.5,10699.599609,9154.139648,9154.139648,9154.139648,3857153105
2000-12-20,8797.480469,8987.700195,7798.850098000001,7989.069823999999,7989.069823999999,5494069445
2000-12-21,8036.620117,8654.820313,7989.069823999999,8250.610352,8250.610352,4976520190
2000-12-22,8345.719727,8464.610352,7275.759765999999,7370.859863,7370.859863,2762555142
2000-12-25,7370.859863,7370.859863,7370.859863,7370.859863,7370.859863,0
2000-12-26,7537.299805,8179.279785,7537.299805,7941.509765999999,7941.509765999999,1613025694
2000-12-27,7941.509765999999,7941.509765999999,7941.509765999999,7941.509765999999,7941.509765999999,0
2000-12-28,7941.509765999999,7941.509765999999,7941.509765999999,7941.509765999999,7941.509765999999,0
2000-12-29,7941.509765999999,7941.509765999999,7941.509765999999,7941.509765999999,7941.509765999999,0
2001-01-01,7941.509765999999,7941.509765999999,7941.509765999999,7941.509765999999,7941.509765999999,0
2001-01-02,8583.490234,9130.360352,8559.709961,9130.360352,9130.360352,932215189
2001-01-03,10200.299805,10485.599609,9605.900391,10485.599609,10485.599609,3849681489
2001-01-04,11650.700195,12054.900391,11222.700195,11650.700195,11650.700195,5969652695
2001-01-05,11175.200195,12506.700195,11032.5,11603.200195,11603.200195,7148807643
2001-01-08,11436.700195,11793.400391,11222.700195,11674.5,11674.5,3441611324
2001-01-09,11722.099609,12720.700195,11579.400391,12506.700195,12506.700195,7448555719
2001-01-10,12506.700195,12696.900391,10723.400391,11032.5,11032.5,4439279097
2001-01-11,11413.0,11603.200195,10985.0,11603.200195,11603.200195,3394756242
2001-01-12,11722.099609,12482.900391,11555.599609,11959.799805,11959.799805,4096317591
2001-01-15,13743.099609,13743.099609,12649.400391,13743.099609,13743.099609,7512141056
2001-01-16,13743.099609,14480.200195,13552.900391,13838.200195,13838.200195,6530016360
2001-01-17,14028.400391,14218.599609,12649.400391,12934.700195,12934.700195,4114265095
2001-01-18,12601.799805,12910.900391,12221.400391,12245.099609,12245.099609,4061248487
2001-01-19,12268.900391,12506.700195,11745.799805,12031.200195,12031.200195,2298915901
2001-01-22,12031.200195,13196.200195,12031.200195,12839.599609,12839.599609,3361506650
2001-01-23,12839.599609,12839.599609,12839.599609,12839.599609,12839.599609,0
2001-01-24,12839.599609,12839.599609,12839.599609,12839.599609,12839.599609,0
2001-01-25,12839.599609,12839.599609,12839.599609,12839.599609,12839.599609,0
2001-01-26,12744.5,13291.299805,12031.200195,12031.200195,12031.200195,2751612522
2001-01-29,12316.5,12720.700195,11936.0,12435.400391,12435.400391,2624660336
2001-01-30,12649.400391,13077.299805,12364.0,12387.799805,12387.799805,4086747832
2001-01-31,12459.099609,12768.200195,12173.799805,12768.200195,12768.200195,2492937045
2001-02-01,12387.799805,12601.799805,12292.700195,12340.299805,12340.299805,1496697333
2001-02-02,12506.700195,12506.700195,12054.900391,12126.299805,12126.299805,1084875010
2001-02-05,11888.5,11888.5,11127.599609,11199.0,11199.0,1013170581
2001-02-06,11199.0,11341.599609,10985.0,11270.299805,11270.299805,940326710
2001-02-07,10985.0,11151.400391,10747.200195,10747.200195,10747.200195,1086421043
2001-02-08,10794.799805,11222.700195,10723.400391,11103.900391,11103.900391,1357015504
2001-02-09,11127.599609,11959.799805,10985.0,11745.799805,11745.799805,2775834476
2001-02-12,11698.299805,11936.0,11460.5,11484.299805,11484.299805,1602396717
2001-02-13,11840.900391,11864.700195,11484.299805,11626.900391,11626.900391,1519927887
2001-02-14,11531.799805,12530.5,11508.099609,12197.599609,12197.599609,3434649234
2001-02-15,12292.700195,12292.700195,11793.400391,11888.5,11888.5,1793315701
2001-02-16,12054.900391,12197.599609,11793.400391,11793.400391,11793.400391,1465601189
2001-02-19,11484.299805,11722.099609,11460.5,11508.099609,11508.099609,888858659
2001-02-20,11650.700195,12530.5,11531.799805,12150.0,12150.0,2171675096
2001-02-21,12150.0,12530.5,11959.799805,12221.400391,12221.400391,2620167861
2001-02-22,12173.799805,12530.5,11840.900391,12102.5,12102.5,2226947982
2001-02-23,12150.0,12268.900391,11912.299805,11936.0,11936.0,959456345
2001-02-26,11936.0,12435.400391,11936.0,12054.900391,12054.900391,1619824601
2001-02-27,12364.0,12649.400391,11983.599609,11983.599609,11983.599609,1901532436
2001-02-28,11912.299805,12245.099609,11888.5,12102.5,12102.5,1026725917
2001-03-01,12102.5,12102.5,12102.5,12102.5,12102.5,0
2001-03-02,12031.200195,12150.0,11080.099609,11175.200195,11175.200195,1210512163
2001-03-05,10699.599609,11008.700195,10699.599609,10937.400391,10937.400391,749729045
2001-03-06,11032.5,11270.299805,10985.0,11127.599609,11127.599609,883758769
2001-03-07,11222.700195,11270.299805,10818.5,10866.099609,10866.099609,679889340
2001-03-08,11032.5,11175.200195,10866.099609,11032.5,11032.5,736916550
2001-03-09,11056.299805,11175.200195,10842.299805,10866.099609,10866.099609,865803800
2001-03-12,10509.400391,10604.5,10247.900391,10366.799805,10366.799805,808382617
2001-03-13,9748.55957,10438.099609,9368.129883,9986.330078,9986.330078,1039696444
2001-03-14,9986.330078,9986.330078,9986.330078,9986.330078,9986.330078,0
2001-03-15,9415.69043,9819.889648,9368.129883,9748.55957,9748.55957,852090433
2001-03-16,10176.5,10176.5,9629.679688,9796.120117,9796.120117,1081544583
2001-03-19,9653.459961,10033.900391,9582.120117,9867.450195,9867.450195,981750700
2001-03-20,10057.700195,10081.400391,9796.120117,9843.669922,9843.669922,642621682
2001-03-21,9653.459961,9724.790039,9534.570313,9605.900391,9605.900391,683076772
2001-03-22,9510.790039,9629.679688,9463.240234,9487.019531,9487.019531,523838741
2001-03-23,9463.240234,9653.459961,9463.240234,9534.570313,9534.570313,403542467
2001-03-26,9772.339844,9891.219727,9653.459961,9843.669922,9843.669922,787440936
2001-03-27,9986.330078,10081.400391,9701.009766,9701.009766,9701.009766,775665052
2001-03-28,9867.450195,9891.219727,9415.69043,9439.459961,9439.459961,790643508
2001-03-29,9415.69043,9701.009766,9368.129883,9463.240234,9463.240234,678283060
2001-03-30,9463.240234,9510.790039,8845.040039,9035.25,9035.25,648998963
2001-04-02,8845.040039,9082.80957,8749.929688,8773.709961,8773.709961,733977678
2001-04-03,8797.480469,10081.400391,8559.709961,10081.400391,10081.400391,2041043616
2001-04-04,9748.55957,10247.900391,9035.25,9035.25,9035.25,4531440705
2001-04-05,9035.25,9035.25,9035.25,9035.25,9035.25,0
2001-04-06,9891.219727,9891.219727,9154.139648,9273.019531,9273.019531,1640507734
2001-04-09,9225.469727,9653.459961,9130.360352,9273.019531,9273.019531,1587732115
2001-04-10,9415.69043,9439.459961,8963.919922,9011.480469,9011.480469,756638459
2001-04-11,9463.240234,10081.400391,9273.019531,9463.240234,9463.240234,6514450676
2001-04-12,9843.669922,9843.669922,9344.349609,9439.459961,9439.459961,1805985097
2001-04-13,9510.790039,9582.120117,9344.349609,9510.790039,9510.790039,1213807472
2001-04-16,9510.790039,9653.459961,9415.69043,9463.240234,9463.240234,1104586825
2001-04-17,9320.580078,9534.570313,9320.580078,9391.910156,9391.910156,1011968473
2001-04-18,9510.790039,9986.330078,9439.459961,9915.0,9915.0,2329997114
2001-04-19,10699.599609,10818.5,9962.55957,10033.900391,10033.900391,3974201806
2001-04-20,10224.099609,10390.5,9938.780273,9962.55957,9962.55957,2048013172
2001-04-23,9962.55957,10152.799805,9891.219727,10033.900391,10033.900391,1054310893
2001-04-24,9938.780273,10699.599609,9891.219727,10152.799805,10152.799805,2633301466
2001-04-25,10295.400391,10652.099609,10200.299805,10557.0,10557.0,1508929961
