Date,Open,High,Low,Volume,Close
2006-08-22,190000,193000,190000,125671,191500
2006-08-23,189500,191500,185500,192457,186500
2006-08-24,188000,189000,186500,88024,186500
2006-08-25,186500,189500,186500,147835,189500
2006-08-28,189000,189500,187000,79708,187500
2006-08-29,188000,190500,187500,83153,189500
2006-08-30,190500,190500,185000,298045,186000
2006-08-31,188000,189500,187000,201755,187000
2006-09-01,189000,192000,189000,148361,191000
2006-09-04,192500,195000,191500,128683,194000
2006-09-05,194500,195500,194000,74024,194500
2006-09-06,194500,194500,191000,163009,194000
2006-09-07,193500,197000,192000,435683,196500
2006-09-08,195000,197000,194500,252167,197000
2006-09-11,196500,196500,191500,214315,192500
2006-09-12,192500,194000,192500,167765,194000
2006-09-13,195500,196500,194000,104037,194500
2006-09-14,194500,197000,194500,278262,197000
2006-09-15,197000,197000,194000,244636,197000
2006-09-18,197000,197000,194500,230691,196500
2006-09-19,197000,197000,195000,177094,196000
2006-09-20,196000,197000,196000,146659,196500
2006-09-21,197000,200000,197000,182996,197000
2006-09-22,197500,203500,197500,351564,201000
2006-09-25,203000,205000,200000,267359,203000
2006-09-26,205500,205500,203000,225492,204500
2006-09-27,204500,205500,199500,514095,203000
2006-09-28,202000,203000,199500,219761,202000
2006-09-29,200500,202000,199000,107992,201500
2006-10-02,198500,203000,198500,120672,201000
2006-10-04,200000,200500,197000,136235,198000
2006-10-09,198000,200500,194500,240395,196500
2006-10-10,199000,199000,196000,113569,198000
2006-10-11,197000,199000,195000,156666,196000
2006-10-12,196000,198000,194500,245958,195000
2006-10-13,197500,199000,196000,167653,197000
2006-10-16,199000,200000,198500,129837,199500
2006-10-17,200000,201000,199000,84835,200500
2006-10-18,200500,202500,199000,200080,202000
2006-10-19,202000,203500,201000,104946,203500
2006-10-20,204000,205500,202500,195574,205000
2006-10-23,203000,205500,202500,76588,204500
2006-10-24,204500,205000,202000,95007,203000
2006-10-25,204000,204500,202000,91103,203500
2006-10-26,204500,209000,203500,298485,205500
2006-10-27,206500,211000,206000,309917,211000
2006-10-30,209000,209500,205500,179375,207500
2006-10-31,207500,207500,204500,138940,204500
2006-11-01,206500,214000,205000,468096,213500
2006-11-02,212500,216500,212000,262626,216000
2006-11-03,214500,217000,213000,124634,214000
2006-11-06,214000,216000,212500,119295,215000
2006-11-07,215500,220000,214500,206322,218000
2006-11-08,217000,218000,214500,95546,214500
2006-11-09,214500,219000,214000,120696,219000
2006-11-10,216000,219500,216000,81558,218500
2006-11-13,216500,217000,214500,84130,215000
2006-11-14,215000,216500,213500,88959,214000
2006-11-15,214500,217500,213500,104220,215000
2006-11-16,216500,222000,216000,230420,222000
2006-11-17,221500,229000,220000,262404,225000
2006-11-20,224500,224500,219500,157102,220000
2006-11-21,221500,224500,219500,105526,223000
2006-11-22,221000,226500,220000,172617,224000
2006-11-23,222000,224000,221500,172465,223000
2006-11-24,224000,224000,218000,140431,221000
2006-11-27,219500,223000,219000,92375,222500
2006-11-28,217500,221500,217500,111757,219000
2006-11-29,219000,221000,216500,143869,218500
2006-11-30,218500,219500,215000,188995,216000
2006-12-01,216000,217500,211500,223950,214500
2006-12-04,212000,215000,212000,80259,212500
2006-12-05,213500,215000,212500,120608,213500
2006-12-06,215000,219000,214500,211826,219000
2006-12-07,219000,224000,217000,228563,223000
2006-12-08,222500,222500,218000,121283,220000
2006-12-11,220000,220000,217000,80922,218000
2006-12-12,216000,220000,216000,82446,217500
2006-12-13,217000,217500,215000,89735,215500
2006-12-14,215000,224000,214000,315492,224000
2006-12-15,223000,223000,220000,116246,221500
2006-12-18,222000,231000,221500,215511,231000
2006-12-19,228000,230000,227500,154917,230000
2006-12-20,227000,235000,227000,226299,233000
2006-12-21,231000,231000,226000,260950,226000
2006-12-22,225500,228000,224500,189093,226500
2006-12-26,225000,227000,223000,258365,227000
2006-12-27,224000,224000,217500,147602,221000
2006-12-28,224000,224000,220500,68093,222500
2007-01-02,219000,223000,219000,97786,222000
2007-01-03,222000,223000,218000,105863,218000
2007-01-04,217500,221000,215000,151616,220500
2007-01-05,218000,222500,216000,148605,222500
2007-01-08,223000,225500,220500,176020,223000
2007-01-09,222000,222500,218000,137777,219000
2007-01-10,216500,217000,210500,234505,211000
2007-01-11,211000,215000,211000,147165,214000
2007-01-12,216000,216000,212000,85256,212500
2007-01-15,214500,214500,208500,264486,211000
2007-01-16,210000,212500,208000,120516,212000
2007-01-17,212500,212500,210000,96442,211500
2007-01-18,212000,217000,211500,134225,215000
2007-01-19,215000,216500,213000,82502,215000
2007-01-22,215500,216000,211500,143079,216000
2007-01-23,213000,214000,207000,354033,208000
2007-01-24,206000,206000,201000,477279,204000
2007-01-25,202000,202500,196500,463109,197500
2007-01-26,196000,197500,195500,127626,197000
2007-01-29,196000,197500,195500,135651,196500
2007-01-30,197500,200500,197000,145797,199000
2007-01-31,201000,202500,199500,174606,200000
2007-02-01,200500,204000,200500,261356,202500
2007-02-02,200500,205000,200000,183186,204500
2007-02-05,202000,205500,201500,216445,205500
2007-02-06,202500,203500,201000,210335,201500
2007-02-07,202000,202500,197500,294596,200000
2007-02-08,199500,202000,199000,206851,201000
2007-02-09,199500,200500,196500,299121,198000
2007-02-12,197500,197500,195500,183071,197500
2007-02-13,197000,198500,196000,134520,197500
2007-02-14,199000,201500,198000,216546,201500
2007-02-15,201500,203500,199000,183678,203000
2007-02-16,202000,202000,199500,211567,202000
2007-02-20,200500,201500,199000,160403,201500
2007-02-21,201500,201500,199000,215782,200500
2007-02-22,200000,200500,198000,316095,199500
2007-02-23,199000,199500,194500,473738,195000
2007-02-26,194500,195000,191500,293110,193500
2007-02-27,194500,198000,194500,226980,196500
2007-02-28,191500,196500,191000,331716,196500
2007-03-02,195500,195500,192500,245333,194500
2007-03-05,192500,194000,191500,150522,191500
2007-03-06,192500,194000,191000,182435,193000
2007-03-07,195000,196000,191500,188709,192000
2007-03-08,192500,193000,191000,207745,192000
2007-03-09,194000,196000,192500,198886,193500
2007-03-12,194000,194500,192500,119752,194500
2007-03-13,195500,197500,195000,163650,195500
2007-03-14,194000,196500,193500,153001,195500
2007-03-15,197000,198500,195500,160590,195500
2007-03-16,197500,198000,195000,169311,196500
2007-03-19,198000,198000,194500,319332,195500
2007-03-20,196500,197000,194000,226179,195500
2007-03-21,195500,196000,193500,218917,195500
2007-03-22,196000,197000,194000,317826,195500
2007-03-23,195000,195000,190500,324073,190500
2007-03-26,191500,192500,191000,139340,192000
2007-03-27,192500,194500,192000,148189,193500
2007-03-28,193500,194000,190000,172610,191500
2007-03-29,191000,193000,190000,185786,192000
2007-03-30,192000,193000,190500,166380,191500
2007-04-02,192000,193000,191000,157954,192000
2007-04-03,192000,192500,189000,244748,190500
2007-04-04,190500,191000,188000,304107,191000
2007-04-05,190000,191500,189500,179839,190500
2007-04-06,190500,192000,190000,171048,191000
2007-04-09,191000,192500,188000,283304,189500
2007-04-10,190000,191000,189500,173475,190500
2007-04-11,191500,193500,191000,200555,193000
2007-04-12,193500,197000,192500,337303,196500
2007-04-13,196500,197500,194500,161680,195500
2007-04-16,195500,196500,194000,140340,195000
2007-04-17,195000,195000,191500,257693,193500
2007-04-18,193500,194000,192000,153123,192000
2007-04-19,192500,194000,190500,172123,192500
2007-04-20,193000,193500,189500,314933,192000
2007-04-23,191000,192000,190000,177285,192000
2007-04-24,190500,192000,189000,242974,190500
2007-04-25,189000,190000,187500,224788,188500
2007-04-26,188500,194000,188000,354580,191500
2007-04-27,192500,199000,192500,478080,197000
2007-04-30,197000,199000,195500,170526,196500
2007-05-02,198500,202000,198500,304534,200500
2007-05-03,203500,204000,202500,196563,203000
2007-05-04,203000,206500,202500,230101,204500
2007-05-07,206500,213500,206500,446312,210000
2007-05-08,208500,216000,208500,261510,210500
2007-05-09,208500,212500,208500,97243,210500
2007-05-10,210000,212000,206000,244037,207500
2007-05-11,208000,208500,203500,202918,206000
2007-05-14,206500,212000,206500,259567,209000
2007-05-15,208500,215500,208000,292402,214000
2007-05-16,213000,218000,213000,261891,215000
2007-05-17,215500,215500,211500,143241,214000
2007-05-18,213000,215500,211500,116164,215000
2007-05-21,212500,217500,209500,207431,212000
2007-05-22,209500,212000,205000,292954,208000
2007-05-23,208000,211000,207500,144638,208500
2007-05-25,210000,210000,204500,125009,207500
2007-05-28,205500,207500,204500,78916,206500
2007-05-29,204500,207000,204000,117125,205000
2007-05-30,205000,205500,201500,171528,202500
2007-05-31,203000,205000,199500,299756,202000
2007-06-01,202500,207000,200500,362772,206500
2007-06-04,204500,206000,203000,203578,205500
2007-06-05,204000,206500,202500,210307,204000
2007-06-07,203500,205000,202000,149642,203500
2007-06-08,202000,203500,201000,138220,203000
2007-06-11,202500,203000,201000,174722,201500
2007-06-12,201000,204000,201000,112663,201500
2007-06-13,201000,202000,199500,327362,200000
2007-06-14,201000,203000,200500,233842,203000
2007-06-15,203000,211500,202500,458735,208000
2007-06-18,211000,215000,211000,297308,212000
2007-06-19,212000,214500,210000,183807,211000
2007-06-20,210000,214500,208000,225385,211500
2007-06-21,210500,214000,208500,167674,212000
2007-06-22,210000,212000,208000,181684,210500
2007-06-25,209500,214500,208000,217314,210000
2007-06-26,210000,213000,210000,151970,211500
2007-06-27,211000,213500,210000,211080,211500
2007-06-28,212000,212500,210500,95890,212000
2007-06-29,211500,214000,211500,147363,213000
2007-07-02,212000,212500,207500,197995,209000
2007-07-03,210000,210000,205500,182826,207500
2007-07-04,206500,207500,204000,232242,206000
2007-07-05,205000,207000,204000,152448,205500
2007-07-06,204000,205500,199000,553188,200000
2007-07-09,201000,203000,200500,300216,201500
2007-07-10,203500,211500,203000,593452,210000
2007-07-11,210000,214500,207500,194928,211500
2007-07-12,210500,213000,209500,126989,209500
2007-07-13,209500,217500,209500,283268,215000
2007-07-16,217000,223000,215500,289807,219000
2007-07-18,217500,218500,214000,172089,218000
2007-07-19,219500,221500,216500,158854,221000
2007-07-20,219500,220500,216500,130704,219000
2007-07-23,220000,221000,216000,208613,219500
2007-07-24,214500,215500,211500,290025,214500
2007-07-25,213500,217000,211500,184561,215500
2007-07-26,214500,218500,213000,231632,217000
2007-07-27,216000,216000,208000,236224,209000
2007-07-30,210500,210500,204500,200896,207500
2007-07-31,206500,206500,204000,205735,205000
2007-08-01,204000,205500,199500,300376,202000
2007-08-02,201500,204500,199500,186675,201500
2007-08-03,202000,207000,202000,200710,204000
2007-08-06,202000,203500,199500,210645,202000
2007-08-07,205000,205500,202000,113816,202500
2007-08-08,202500,207000,202500,159360,205000
2007-08-09,204000,207500,203000,173849,205000
2007-08-10,201500,203000,194500,306016,196500
2007-08-13,197500,202000,196500,147218,201000
2007-08-14,198500,202000,198500,118805,200000
2007-08-16,197000,198000,192000,394603,195000
2007-08-17,198000,198000,190500,260981,192000
2007-08-20,194000,199000,193000,227328,197000
2007-08-21,196000,204000,195000,221963,200500
2007-08-22,200500,204000,199000,133913,203000
2007-08-23,203500,207500,203500,280371,206000
2007-08-24,203500,205000,202000,169637,204500
2007-08-27,205000,207500,201000,99827,203500
2007-08-28,204000,205000,201500,87640,204500
2007-08-29,201500,205000,199000,157662,202500
2007-08-30,204000,205500,201500,171428,203500
2007-08-31,203000,207500,203000,185448,206500
2007-09-03,205000,208000,203500,99591,208000
2007-09-04,206500,211500,206500,147089,210000
2007-09-05,208000,210000,204000,168381,207500
2007-09-06,205500,210000,205500,136949,210000
2007-09-07,208000,212000,207500,101482,210000
2007-09-10,209000,210000,205500,108096,207000
2007-09-11,207000,210500,205500,81855,208000
2007-09-12,208500,210500,207500,152759,208000
2007-09-13,208000,211500,206000,170260,210500
2007-09-14,209500,213000,209500,117024,212000
2007-09-17,211500,212500,209000,74283,211500
2007-09-18,211500,212500,206000,198944,206000
2007-09-19,207000,212500,207000,267373,209500
2007-09-20,212000,213000,208000,190246,208000
2007-09-21,210000,210500,207500,158660,207500
2007-09-27,206500,210500,206500,230216,209000
2007-09-28,211000,211000,208000,90816,210000
2007-10-01,209000,213500,209000,99052,210500
2007-10-02,211000,217500,210500,440250,216500
2007-10-04,217000,221500,216000,402557,218500
2007-10-05,217500,217500,213000,95767,216000
2007-10-08,215500,219000,213500,180707,216500
2007-10-09,216500,224500,216000,219671,221000
2007-10-10,218500,243000,218000,566749,240000
2007-10-11,237000,239500,231500,386588,238000
2007-10-12,237500,237500,224500,273702,230500
2007-10-15,232500,232500,221000,326810,228500
2007-10-16,223500,225000,217500,379655,221500
2007-10-17,223000,224000,212500,272394,217500
2007-10-18,217000,218000,211500,153091,216000
2007-10-19,219500,220000,213500,143553,214500
2007-10-22,210000,214500,206000,147047,213000
2007-10-23,213500,214000,209000,122682,212500
2007-10-24,211500,215000,207500,171056,212000
2007-10-25,212000,216000,206500,264502,209000
2007-10-26,207500,210000,204500,270314,210000
2007-10-29,208000,209500,206000,170866,209000
2007-10-30,207000,212500,207000,198327,210500
2007-10-31,210500,212500,210000,119943,211500
2007-11-01,211500,214000,210500,418427,212500
2007-11-02,212000,213500,206500,115194,206500
2007-11-05,206500,208000,202000,243314,204500
2007-11-06,204500,209000,204000,113814,207500
2007-11-07,209000,224500,209000,604048,216500
2007-11-08,216500,231000,211000,757428,229500
2007-11-09,233000,244500,233000,1239679,239000
2007-11-12,239500,257000,232000,815002,234000
2007-11-13,238000,247000,231500,480068,239000
2007-11-14,242000,271000,232500,981505,256000
2007-11-15,251000,260000,241000,602031,248000
2007-11-16,242000,248000,235000,416547,240000
2007-11-19,236000,242500,231500,266306,236500
2007-11-20,232000,238000,230000,257950,234000
2007-11-21,232000,235500,227000,402465,228500
2007-11-22,228500,248500,228500,641779,241000
2007-11-23,244000,255500,238500,652563,243000
2007-11-26,246000,248500,239000,294769,246000
2007-11-27,246000,247000,235000,326414,241000
2007-11-28,246000,249500,238000,234777,239000
2007-11-29,243000,249500,242500,308303,246500
2007-11-30,246500,252000,245000,256768,247500
2007-12-03,251000,253500,245000,159527,250000
2007-12-04,251500,266500,251000,409346,262000
2007-12-05,260000,275000,259000,555223,270000
2007-12-06,270500,272000,261500,379325,266000
2007-12-07,266000,266000,253000,353006,253000
2007-12-10,251000,262500,246000,288768,255500
2007-12-11,258500,268000,255500,267370,266000
2007-12-12,261500,278500,259000,475545,273000
2007-12-13,271000,271500,265500,505681,270000
2007-12-14,266000,268000,259500,201295,266000
2007-12-17,259000,267000,256000,224136,261500
2007-12-18,258000,262000,256000,282005,257500
2007-12-20,259000,266500,258000,217171,263000
2007-12-21,263500,274000,261000,248370,274000
2007-12-24,276000,276500,263000,360163,263500
2007-12-26,263000,263500,253000,332130,257000
2007-12-27,259000,259000,249000,384493,251000
2007-12-28,250000,254000,249000,203482,249000
2008-01-02,246000,246000,228000,752158,228000
2008-01-03,227500,233500,227500,267364,228500
2008-01-04,231500,236000,228000,297095,232000
2008-01-07,225500,229000,222000,258203,224000
2008-01-08,224000,224500,219500,193980,220500
2008-01-09,218000,220000,215500,231518,220000
2008-01-10,220000,227000,216500,423432,220500
2008-01-11,222500,222500,214500,251050,215500
2008-01-14,216000,224000,215500,231099,219500
2008-01-15,220000,223000,217000,148453,221000
2008-01-16,219000,219000,213500,189363,214500
2008-01-17,216000,222000,212500,196617,218000
2008-01-18,211500,219000,210000,338630,216500
2008-01-21,214000,214000,207500,458800,209500
2008-01-22,205000,207000,201500,284989,203500
2008-01-23,208000,208000,201500,227770,206500
2008-01-24,206000,207000,201500,308888,202000
2008-01-25,204500,207500,202500,211838,205500
2008-01-28,204000,209000,203000,179867,205000
2008-01-29,207000,216500,205000,559828,215000
2008-01-30,214000,220500,211000,425372,216500
2008-01-31,212000,213000,207500,473671,213000
2008-02-01,213000,214000,203500,381811,208000
2008-02-04,210500,214000,206500,251664,207000
2008-02-05,207000,209500,202500,288154,204500
2008-02-11,200500,201500,194000,559746,194000
2008-02-12,195500,196500,191500,310456,192000
2008-02-13,192500,193000,188500,500503,189000
2008-02-14,190500,192500,188500,643442,191500
2008-02-15,192000,197500,191500,506825,194000
2008-02-18,196500,197000,190000,323943,192000
2008-02-19,195000,195000,192500,182201,193000
2008-02-20,195000,196500,192000,272744,194000
2008-02-21,200000,203500,197000,1575323,202000
2008-02-22,201500,204500,199500,308669,203000
2008-02-25,203000,206500,201500,268018,203000
2008-02-26,203000,204500,195500,388598,195500
2008-02-27,196000,198500,193500,280253,195500
2008-02-28,196000,197000,191500,313781,194500
2008-02-29,192000,193000,190500,241849,192500
2008-03-03,191000,191500,187500,328875,189000
2008-03-04,188500,189500,185500,236144,188000
2008-03-05,187000,189500,186500,193415,188000
2008-03-06,187500,188000,184500,275081,186000
2008-03-07,184000,184000,178500,412906,178500
2008-03-10,179500,184000,178000,324836,180000
2008-03-11,179000,183000,179000,176125,183000
2008-03-12,187000,187500,183000,205343,186000
2008-03-13,184500,186000,180500,238128,180500
2008-03-14,183500,184500,178000,235350,182000
2008-03-17,183500,186500,181000,295898,184500
2008-03-18,186500,186500,181500,238495,186000
2008-03-19,188500,189000,180500,387154,183000
2008-03-20,182500,183000,178500,384124,182500
2008-03-21,183000,183500,178500,307096,180500
2008-03-24,179000,181500,179000,166784,181000
2008-03-25,182000,184000,181500,220272,183000
2008-03-26,183000,188000,182500,278189,187000
2008-03-27,188500,189000,182500,214299,184500
2008-03-28,184500,188000,184000,225149,187000
2008-03-31,186000,189500,183000,290343,186500
2008-04-01,186000,188000,182500,377197,184000
2008-04-02,185000,185500,179000,614059,182000
2008-04-03,182000,185000,181000,284251,183000
2008-04-04,184500,186000,183000,204511,184000
2008-04-07,185500,192000,184000,534799,190000
2008-04-08,192000,194500,190000,323673,191000
2008-04-10,190000,191000,187000,253810,191000
2008-04-11,190000,191000,186500,226630,191000
2008-04-14,188000,188500,186000,300757,188500
2008-04-15,190500,197500,189500,828514,196500
2008-04-16,196500,197500,195000,374601,196000
2008-04-17,197000,197500,194000,340035,195500
2008-04-18,194000,194500,187500,363495,193500
2008-04-21,195000,197000,191000,279529,194000
2008-04-22,195000,197000,193500,116900,193500
2008-04-23,192000,194000,190500,170378,193500
2008-04-24,195000,197500,191000,260907,194000
2008-04-25,195500,203000,195000,414666,202000
2008-04-28,196500,201500,196500,166399,200000
2008-04-29,198500,201500,197000,143471,199000
2008-04-30,200000,208000,199500,470362,203000
2008-05-02,205000,209000,205000,245649,207000
2008-05-06,207500,211000,203500,242211,208500
2008-05-07,206000,211000,206000,181877,209000
2008-05-08,206000,213000,206000,244867,209500
2008-05-09,213000,213000,205500,244938,208000
2008-05-13,208500,213000,208500,307149,212000
2008-05-14,213000,218000,211000,397479,211500
2008-05-15,212000,214000,209000,328822,210500
2008-05-16,212500,213500,208000,178518,210000
2008-05-19,209500,212000,208000,172114,210000
2008-05-20,210000,210500,204000,238040,206000
2008-05-21,204000,206000,202000,114195,205500
2008-05-22,206000,206000,201000,162325,205000
2008-05-23,203000,205000,201000,120552,203500
2008-05-26,205000,208500,200500,210213,201500
2008-05-27,201000,203000,200500,87655,203000
2008-05-28,204000,204500,200500,138205,204500
2008-05-29,205000,207000,202500,186641,203000
2008-05-30,204500,204500,202000,117324,203500
2008-06-02,204500,205000,199500,153655,201500
2008-06-03,202000,202000,196500,164653,198000
2008-06-04,198000,198000,194000,153932,197000
2008-06-05,195000,196500,192000,283798,193500
2008-06-09,193000,193000,188000,297763,190000
2008-06-10,190500,191000,186500,315118,187500
2008-06-11,186500,189000,179500,709137,180000
2008-06-12,181000,185500,181000,703489,184500
2008-06-13,187000,187500,183500,280897,187000
2008-06-16,187500,190500,187000,221778,188500
2008-06-17,191000,191500,187500,147563,190000
2008-06-18,191000,193500,189000,160871,189500
2008-06-19,190000,190000,185500,186386,187500
2008-06-20,188500,191000,188000,114814,188000
2008-06-23,187000,191500,186500,164963,187000
2008-06-24,188000,190500,187000,154854,187000
2008-06-25,188000,193000,188000,258355,192000
2008-06-26,191000,196000,191000,165736,192000
2008-06-27,191000,194500,188000,227487,191000
2008-06-30,191500,191500,188000,125400,190500
2008-07-01,190000,192500,189000,131605,190000
2008-07-02,192000,193000,190000,265610,191000
2008-07-03,191500,193000,188500,215948,190000
2008-07-04,190500,193500,188500,136357,191500
2008-07-07,193000,197500,191000,276011,195500
2008-07-08,196500,198000,193000,286556,195000
2008-07-09,195000,196000,192000,373906,194500
2008-07-10,194000,197000,193000,433030,195000
2008-07-11,195000,195500,189500,317797,192000
2008-07-14,193000,194000,188500,175394,191000
2008-07-15,190500,190500,185500,229682,186500
2008-07-16,182500,183500,179000,445498,181500
2008-07-17,182000,183000,176000,388932,179500
2008-07-18,182000,182000,176000,177487,178000
2008-07-21,179500,184500,179500,209290,183000
2008-07-22,183000,186500,181000,167310,184000
2008-07-23,186500,186500,182000,183601,184500
2008-07-24,185500,186500,181500,264421,184000
2008-07-25,184000,187500,183000,241839,185000
2008-07-28,185500,190000,183000,274199,189000
2008-07-29,188500,192500,187000,234536,189500
2008-07-30,190000,193500,187500,135989,192000
2008-07-31,192500,194500,192000,111206,193500
2008-08-01,192500,193500,190500,89661,192500
2008-08-04,193000,193500,190000,146505,191500
2008-08-05,192000,199000,191500,357620,197000
2008-08-06,197000,206500,197000,351543,205000
2008-08-07,205000,205000,199000,451070,203000
2008-08-08,195500,199000,192000,413082,199000
2008-08-11,199000,199000,195500,176301,196500
2008-08-12,194500,198000,193000,205040,194000
2008-08-13,194500,194500,191500,194861,194000
2008-08-14,192000,195500,192000,179508,193000
2008-08-18,192500,192500,189000,244639,189500
2008-08-19,188500,192000,185500,215097,188500
2008-08-20,188500,194500,187000,411924,191000
2008-08-21,188500,195000,187000,752970,193000
2008-08-22,194000,196000,191500,501572,193000
2008-08-25,192500,199000,192000,444366,198500
2008-08-26,198500,202500,197000,309675,201000
2008-08-27,200000,205000,199000,317847,201500
2008-08-28,201000,201500,197500,178868,199000
2008-08-29,197500,201500,197500,206246,200500
2008-09-01,202000,204500,199500,360918,202000
2008-09-02,204000,210000,202500,473626,210000
2008-09-03,212000,212000,201500,348930,210500
2008-09-04,210000,210000,202500,373707,206500
2008-09-05,203000,203000,200000,367428,201000
2008-09-08,204000,205000,197000,427890,200000
2008-09-09,200000,204500,198000,419866,201500
2008-09-10,202000,210000,201000,401974,207500
2008-09-11,205000,206500,201000,659422,201000
2008-09-12,202000,208500,201500,375110,207000
2008-09-16,206000,208500,203000,402945,205000
2008-09-17,205000,205000,200000,521544,203500
2008-09-18,200000,203000,197000,352824,202000
2008-09-19,203000,205500,200000,441494,204000
2008-09-22,204500,208000,198000,550142,201500
2008-09-23,204500,204500,200000,218399,201000
2008-09-24,201000,207000,199500,327259,203500
2008-09-25,203500,203500,196000,381057,201500
2008-09-26,200500,204000,198500,183058,203500
2008-09-29,205000,210500,203000,392347,210000
2008-09-30,205000,208000,201000,515824,205500
2008-10-01,205000,215500,202500,370691,215500
2008-10-02,213500,220000,210500,522603,218500
2008-10-06,214000,222000,210000,664102,217500
2008-10-07,217000,223500,214000,505860,216500
2008-10-08,210000,219000,209500,404186,215500
2008-10-09,218000,218000,211500,359452,218000
2008-10-10,210000,215000,207500,602588,209000
2008-10-13,205500,213500,205500,381214,209000
2008-10-14,213000,216000,209500,383844,213000
2008-10-15,212500,216500,207000,405408,214000
2008-10-16,209000,223500,207000,516593,217000
2008-10-17,217500,224000,213000,492573,221000
2008-10-20,221500,230500,220000,366233,223500
2008-10-21,227000,227500,216000,291389,223000
2008-10-22,219500,225500,219000,381567,223000
2008-10-23,210000,218000,210000,413973,210500
2008-10-24,210500,211000,202000,396540,208500
2008-10-27,208000,208000,185500,500828,201000
2008-10-28,195500,199000,187500,554036,187500
2008-10-29,193000,197000,188500,481377,190500
2008-10-30,196500,212500,193000,605078,198000
2008-10-31,198000,212500,191500,463632,205000
2008-11-03,205000,211000,203000,335716,205500
2008-11-04,206000,220000,205000,476637,216000
2008-11-05,216000,222500,212000,268037,219000
2008-11-06,210000,222000,209500,319189,219500
2008-11-07,216000,219500,210000,320046,217000
2008-11-10,217500,224000,211500,204719,217000
2008-11-11,219000,227000,214000,276319,220000
2008-11-12,215000,227000,215000,362438,223500
2008-11-13,219500,227000,214000,345759,227000
2008-11-14,224500,227000,215000,362443,222000
2008-11-17,220000,232000,215500,416722,227500
2008-11-18,221000,223500,216000,317071,217000
2008-11-19,214000,217000,207500,360570,212000
2008-11-20,205000,215000,205000,285436,212000
2008-11-21,207000,216000,206000,229867,211500
2008-11-24,208000,208500,201000,346469,206500
2008-11-25,211000,221000,209500,300007,217000
2008-11-26,220000,229500,219500,370531,220000
2008-11-27,218000,220500,212000,337610,216500
2008-11-28,213500,223000,213000,274215,217500
2008-12-01,217500,218000,213500,201785,214000
2008-12-02,207000,210500,206000,313121,209500
2008-12-03,209500,212000,204500,368344,212000
2008-12-04,212000,214000,208500,213816,212000
2008-12-05,209500,219500,209500,222335,215500
2008-12-08,211500,217000,208500,404068,216500
2008-12-09,215000,215000,209500,353753,213000
2008-12-10,213000,223000,212500,406514,219500
2008-12-11,217000,217500,213000,630232,213000
2008-12-12,211000,211000,201000,503894,204000
2008-12-15,206500,208500,203500,461659,203500
2008-12-16,203500,208500,201500,497963,206500
2008-12-17,207000,211000,205000,461078,210000
2008-12-18,210500,216000,210500,400626,214000
2008-12-19,214500,222500,212500,404542,218000
2008-12-22,218000,223500,216500,212190,217000
2008-12-23,215000,224000,214500,243788,219000
2008-12-24,219000,224000,217500,151600,219000
2008-12-26,219500,220500,210500,206475,213500
2008-12-29,205500,210000,205000,182405,209500
2008-12-30,208000,213500,208000,196642,209000
2009-01-02,208000,214500,206000,292920,210000
2009-01-05,213000,214000,202500,610158,204000
2009-01-06,204000,207000,202000,500783,205000
2009-01-07,204500,205500,202000,582228,204500
2009-01-08,205000,207000,202000,543273,205000
2009-01-09,206500,209000,204500,294642,206000
2009-01-12,207500,207500,202000,353164,204500
2009-01-13,204500,207500,202000,312471,204500
2009-01-14,205000,207500,203500,220408,207000
2009-01-15,205000,209000,204000,478139,208500
2009-01-16,208500,216000,206500,364720,214500
2009-01-19,212000,215000,206500,311054,210000
2009-01-20,207000,210000,205000,227761,207500
2009-01-21,207500,211500,206000,291516,209500
2009-01-22,209000,213000,206000,359397,212000
2009-01-23,211000,212500,206000,249518,210000
2009-01-28,214000,220000,213500,302721,218000
2009-01-29,218000,218500,208500,414071,212000
2009-01-30,209000,210500,206000,238333,207500
2009-02-02,205500,208000,203000,234773,204000
2009-02-03,205000,207000,202500,262810,203500
2009-02-04,204500,205000,199500,724662,201000
2009-02-05,201000,204000,200000,352609,203500
2009-02-06,202000,202500,200000,371962,202000
2009-02-09,202000,203500,200500,271758,203000
2009-02-10,203500,204500,202000,240542,203500
2009-02-11,201500,202000,199500,269328,199500
2009-02-12,199000,201000,196500,375505,199500
2009-02-13,197500,202000,196500,258395,201500
2009-02-16,200000,201000,196000,324530,196000
2009-02-17,195000,196000,188000,450285,193500
2009-02-18,192000,193500,188500,322039,191000
2009-02-19,190000,196000,188500,402553,192500
2009-02-20,191000,192500,189000,225847,191000
2009-02-23,191500,198500,191000,426685,197000
2009-02-24,192500,193500,190000,241600,191000
2009-02-25,194000,197000,191000,275685,195000
2009-02-26,195000,198000,190000,233291,192000
2009-02-27,192000,192500,187500,265822,187500
2009-03-02,187000,187500,180000,322721,184500
2009-03-03,182000,183500,180000,257620,181500
2009-03-04,180500,185000,176500,366785,184000
2009-03-05,184500,189000,182000,332875,188500
2009-03-06,188000,188000,182500,228780,184000
2009-03-09,183000,186500,180000,209047,182500
2009-03-10,180000,186500,179500,318981,183500
2009-03-11,187000,192500,186500,370098,190000
2009-03-12,189000,195000,188000,551007,195000
2009-03-13,191500,194000,187000,458325,188000
2009-03-16,186000,188500,183500,257985,186000
2009-03-17,188000,188500,185000,274884,187000
2009-03-18,188500,190500,185500,279181,187000
