Date,Open,High,Low,Volume,Close
2018-09-04,78300.0,78600.0,76600.0,1307675.0,77700.0
2018-09-05,78300.0,79400.0,76500.0,1722240.0,76800.0
2018-09-06,77100.0,77900.0,74300.0,1598966.0,75200.0
2018-09-07,74000.0,77100.0,73500.0,1439327.0,75400.0
2018-09-10,75300.0,77500.0,74800.0,928629.0,76400.0
2018-09-11,76800.0,77600.0,75900.0,798745.0,76200.0
2018-09-12,76800.0,86100.0,76700.0,6042933.0,84700.0
2018-09-13,85600.0,89700.0,84800.0,3285025.0,86700.0
2018-09-14,86900.0,95000.0,84800.0,5450765.0,93100.0
2018-09-17,94400.0,96800.0,92300.0,2349573.0,93900.0
2018-09-18,94400.0,98100.0,93300.0,2374544.0,95300.0
2018-09-19,96600.0,99500.0,96200.0,2148592.0,99400.0
2018-09-20,99700.0,111000.0,98800.0,6133215.0,100100.0
2018-09-21,101500.0,102600.0,96600.0,2601821.0,99800.0
2018-09-27,99000.0,104900.0,98900.0,2196608.0,103000.0
2018-09-28,104200.0,105300.0,100000.0,1660441.0,102400.0
