Date,Open,High,Low,Volume,Close
2005-05-12,96200,99000,95300,96104,98600
2005-05-13,96000,99200,96000,90006,98600
2005-05-16,99600,99600,97100,69336,98500
2005-05-17,99400,99500,96500,67038,97000
2005-05-18,97000,97700,96300,64704,96700
2005-05-19,97800,102200,97800,249420,101900
2005-05-20,101500,102000,99800,67434,101600
2005-05-23,101600,105000,99700,141154,104500
2005-05-24,105800,106500,104300,105883,105000
2005-05-25,105800,108400,105200,148062,107300
2005-05-26,107300,109400,105100,209707,108000
2005-05-27,109000,109000,105800,141243,109000
2005-05-30,108800,110100,108400,115069,109100
2005-05-31,108200,109700,107800,85710,108000
2005-06-01,106800,107000,104100,205922,104800
2005-06-02,107500,111100,106500,231250,109900
2005-06-03,111000,113400,110500,144163,111900
2005-06-07,111300,113300,109700,121476,110000
2005-06-08,109600,111500,109100,124560,110000
2005-06-09,108000,111700,108000,83470,111700
2005-06-10,111000,112000,110200,81877,111500
2005-06-13,110000,111800,109500,39122,109500
2005-06-14,108600,109100,107200,57258,107500
2005-06-15,107000,109600,106500,186169,109000
2005-06-16,107500,109700,107500,86047,108700
2005-06-17,108000,108600,106100,99788,106500
2005-06-20,107300,108400,106700,165206,108000
2005-06-21,108000,108500,105500,120425,107300
2005-06-22,106300,109900,105000,93746,108800
2005-06-23,109000,109400,107900,113896,108500
2005-06-24,106500,109000,106500,87273,108400
2005-06-27,106700,108800,104400,62464,104400
2005-06-28,104600,106000,101500,99788,103300
2005-06-29,104100,107500,104100,98865,106900
2005-06-30,105100,108000,104500,73682,107000
2005-07-01,106500,109100,106500,115755,108000
2005-07-04,109500,109500,106700,70879,107500
2005-07-05,107000,107800,104500,61716,105400
2005-07-06,107000,107700,106300,71411,106600
2005-07-07,105200,108500,105200,115364,108500
2005-07-08,108500,116000,108000,374011,115000
2005-07-11,117000,117700,114600,225246,117000
2005-07-12,117000,117500,115100,86535,117300
2005-07-13,117400,117400,112600,94379,114100
2005-07-14,113700,115100,112500,81306,115000
2005-07-15,114500,115000,112100,45067,112300
2005-07-18,111500,114400,111200,76707,112500
2005-07-19,112000,113100,111000,95996,112500
2005-07-20,112000,112800,109500,152616,110500
2005-07-21,111100,112300,107900,157687,108300
2005-07-22,108000,114000,108000,133659,114000
2005-07-25,117000,120500,117000,320968,118800
2005-07-26,120000,120300,116100,242565,117800
2005-07-27,117800,119400,117800,137648,119300
2005-07-28,120000,121000,119200,182564,120000
2005-07-29,123500,128000,122000,244052,127000
2005-08-01,128000,129000,122500,141765,122900
2005-08-02,123800,125200,119900,154525,121500
2005-08-03,125500,127500,120000,277207,120000
2005-08-04,124100,131800,122500,443010,128700
2005-08-05,128000,129900,125200,141942,128000
2005-08-08,128000,133300,127100,169333,133100
2005-08-09,133100,133600,131100,134669,133200
2005-08-10,132200,133000,128400,146567,129300
2005-08-11,130000,134500,128700,176721,134400
2005-08-12,133400,135500,132200,93605,132500
2005-08-16,132500,134200,130600,75823,134000
2005-08-17,131100,135500,130600,83765,134800
2005-08-18,133800,134900,129900,94685,130300
2005-08-19,127500,132200,127500,97286,132100
2005-08-22,131700,137700,131700,159258,137600
2005-08-23,138000,143700,138000,215623,141700
2005-08-24,142500,143200,139000,155576,139500
2005-08-25,138000,140100,136800,83077,138300
2005-08-26,137500,139100,134000,99618,134100
2005-08-29,131500,134000,131200,76636,131400
2005-08-30,134000,135500,131800,71827,135200
2005-08-31,135000,141600,134700,128232,141600
2005-09-01,142100,144500,140300,136705,141200
2005-09-02,140600,143900,136300,179869,137500
2005-09-05,138700,141000,137900,149130,139300
2005-09-06,139300,140900,139300,123682,139300
2005-09-07,142300,143100,141800,114151,142500
2005-09-08,146200,146200,143500,209608,144900
2005-09-09,144100,144300,141700,94870,142500
2005-09-12,142500,146000,142500,115147,143700
2005-09-13,143700,145100,142400,104484,143300
2005-09-14,141200,144500,141200,68254,143900
2005-09-15,141600,147500,141600,87713,146800
2005-09-16,150400,165900,148400,214665,160000
2005-09-20,166000,170000,162800,341929,167900
2005-09-21,168000,169000,164300,145809,166000
2005-09-22,165600,186500,163900,375026,175000
2005-09-23,172000,177200,169500,307793,171000
2005-09-26,173000,174600,169200,182190,170000
2005-09-27,170000,177200,169200,228135,170500
2005-09-28,172600,177000,172600,165268,174000
2005-09-29,176500,178300,173200,113987,174500
2005-09-30,174700,178000,173600,134050,177500
2005-10-04,180000,187600,179100,155596,185000
2005-10-05,184900,188300,182500,173627,185000
2005-10-06,182000,183800,179500,158630,181000
2005-10-07,180000,180800,174300,183844,175000
2005-10-10,175000,182200,174800,186998,181000
2005-10-11,180300,184300,179000,113407,180700
2005-10-12,179900,182800,176900,117835,178800
2005-10-13,175100,176700,170900,256307,172000
2005-10-14,168500,170000,162000,335077,163400
2005-10-17,162000,165000,154800,267914,156000
2005-10-18,156000,168100,156000,334967,167000
2005-10-19,167000,172000,164000,290139,170500
2005-10-20,173500,174000,165800,128292,166700
2005-10-21,167000,179600,167000,204466,178000
2005-10-24,180000,186800,179900,148799,184000
2005-10-25,184600,187200,177000,171038,180600
2005-10-26,179900,180000,175300,128347,176700
2005-10-27,175000,178000,166800,170947,170700
2005-10-28,170500,179500,170400,187062,175000
2005-10-31,177600,180500,172600,100527,173500
2005-11-01,176400,180200,176000,131941,177500
2005-11-02,177500,187400,177500,234247,187000
2005-11-03,189800,198200,186500,240012,188600
2005-11-04,193000,200000,190100,352385,199900
2005-11-07,204000,204300,199200,209916,201500
2005-11-08,200200,202500,194500,193785,195100
2005-11-09,200600,211000,200300,343165,211000
2005-11-10,209000,232100,208500,396223,228800
2005-11-11,228800,231400,220000,234371,225500
2005-11-14,226000,237000,224000,249621,225500
2005-11-15,228600,231800,224500,155527,227600
2005-11-16,226600,233500,226600,158912,228200
2005-11-17,226600,232000,224500,163888,226500
2005-11-18,234000,234000,225500,137696,226400
2005-11-21,225100,229300,221400,115074,223100
2005-11-22,223400,231400,223400,170429,228400
2005-11-23,232000,248000,232000,257581,241200
2005-11-24,245700,247300,241600,122625,243200
2005-11-25,245500,259500,243500,210750,256000
2005-11-28,260000,269300,248500,232793,249500
2005-11-29,248500,255000,242200,141355,250000
2005-11-30,243000,247000,239600,310239,244000
2005-12-01,244100,251000,244100,226497,247000
2005-12-02,255900,255900,249500,213692,250000
2005-12-05,250000,252800,246700,113015,248000
2005-12-06,247000,255100,247000,128791,254900
2005-12-07,253200,260600,253200,122169,257800
2005-12-08,257800,262000,257800,94602,260000
2005-12-09,261500,271200,261400,191294,269100
2005-12-12,272000,279700,271600,104195,278000
2005-12-13,280000,285600,273400,243287,277900
2005-12-14,280000,282700,269600,155695,271500
2005-12-15,271500,273500,264700,163089,264900
2005-12-16,253000,263000,251200,153457,258000
2005-12-19,251000,262900,251000,132730,260000
2005-12-20,253000,259900,253000,101417,254700
2005-12-21,256900,269700,256000,135078,265200
2005-12-22,267000,272800,258000,166966,258200
2005-12-23,260000,263400,256900,97126,261000
2005-12-26,261000,270900,261000,163852,267000
2005-12-27,267400,269200,259100,156466,260000
2005-12-28,259100,262000,257400,115202,258100
2005-12-29,258700,270000,255000,168122,270000
2006-01-02,271800,276600,269000,102615,274400
2006-01-03,275400,277400,268900,81019,272400
2006-01-04,275400,282400,275400,146985,278000
2006-01-05,280000,280700,278200,105595,279700
2006-01-06,280200,285500,280200,106703,283800
2006-01-09,292000,300000,291000,149430,299000
2006-01-10,298000,298900,285700,142404,289900
2006-01-11,285500,289900,268400,379818,280000
2006-01-12,269900,279700,261500,479284,270100
2006-01-13,271300,279700,271300,316803,277200
2006-01-16,280000,283000,275800,178269,282900
2006-01-17,282000,291600,282000,124119,283300
2006-01-18,272000,275000,253000,292795,272500
2006-01-19,268000,275900,256400,256113,260800
2006-01-20,256100,265100,228000,402822,246000
2006-01-23,230100,242500,230100,330416,237000
2006-01-24,240000,245900,232100,340227,244300
2006-01-25,245000,275500,245000,281849,269800
2006-01-26,270400,273900,260000,146254,273900
2006-01-27,273900,276400,268500,146348,275900
2006-01-31,276200,287000,276200,183837,283600
2006-02-01,272500,278000,265500,274216,270000
2006-02-02,275900,280900,270500,204831,271500
2006-02-03,264000,267700,257500,154131,259000
2006-02-06,250000,264000,248100,174417,264000
2006-02-07,260500,280000,250600,317940,277000
2006-02-08,281000,288600,270400,223013,270400
2006-02-09,277900,278000,266500,101518,273000
2006-02-10,270000,273000,267000,125588,270000
2006-02-13,267300,272000,260000,136471,260100
2006-02-14,253100,257000,248100,224040,251100
2006-02-15,255500,258500,230600,485832,238300
2006-02-16,237500,246700,237500,185323,244900
2006-02-17,251300,256000,248500,236917,249700
2006-02-20,243300,252800,243300,101095,250700
2006-02-21,252900,254900,251200,81830,253000
2006-02-22,249900,253000,246400,98370,252500
2006-02-23,255000,258400,254500,83482,256900
2006-02-24,263000,268200,259100,105706,268200
2006-02-27,269000,275600,268900,96901,275400
2006-02-28,280000,280300,274200,93968,277200
2006-03-02,277000,277000,268900,109998,270900
2006-03-03,271500,275500,261600,98831,266000
2006-03-06,262000,266500,261000,90896,266000
2006-03-07,262100,265900,259000,60230,259000
2006-03-08,251200,258600,250900,133676,252200
2006-03-09,251200,259300,251200,82585,258500
2006-03-10,253600,259900,252800,70077,255300
2006-03-13,256700,259900,254800,55847,256500
2006-03-14,255300,257000,250600,66349,250800
2006-03-15,254800,259800,254800,82425,255000
2006-03-16,259000,259200,251100,56543,252400
2006-03-17,253000,255200,252000,39537,253500
2006-03-20,253900,260700,253800,58524,257600
2006-03-21,259500,263500,259500,69940,261800
2006-03-22,258000,260000,253800,45143,258500
2006-03-23,265000,270000,264200,104877,269800
2006-03-24,274000,286000,273000,162814,286000
2006-03-27,284100,286100,278000,106442,284500
2006-03-28,284000,287000,277100,48219,279000
2006-03-29,279000,280500,274500,43472,280000
2006-03-30,285000,288000,281000,103555,286800
2006-03-31,290100,304300,286500,164485,300000
2006-04-03,307500,315500,300100,95656,314900
2006-04-04,315500,319800,307500,89815,310800
2006-04-05,318800,344900,317000,228857,325000
2006-04-06,331000,339800,329500,129706,336000
2006-04-07,336000,340300,326600,106857,330800
2006-04-10,325100,343500,325100,128706,339300
2006-04-11,339300,339900,328400,82117,330800
2006-04-12,323100,325000,314100,150953,315100
2006-04-13,314200,322700,313800,125386,318000
2006-04-14,316500,321800,313000,126212,321800
2006-04-17,320000,322000,314800,69707,314800
2006-04-18,313000,320500,311900,79135,318400
2006-04-19,329900,335000,324200,141557,324800
2006-04-20,330000,330300,326000,93603,329200
2006-04-21,336100,339700,334200,104390,336600
2006-04-24,332100,335900,325000,56609,325100
2006-04-25,327900,330100,322200,56406,323000
2006-04-26,323000,338400,321500,67587,338400
2006-04-27,343800,344000,331300,61127,338000
2006-04-28,338000,338000,328000,61641,335000
2006-05-02,335000,338700,334000,125785,335000
2006-05-03,338000,345700,336000,108895,345500
2006-05-04,344600,345000,334900,57423,340000
2006-05-08,343000,343200,329700,145295,336700
2006-05-09,341000,341000,330200,78504,335000
2006-05-10,331200,331800,325400,96821,325400
2006-05-11,320000,326000,311700,172489,325700
2006-05-12,315100,323100,315100,66613,319000
2006-05-15,310100,314500,301600,136166,310000
2006-05-16,310000,310700,296000,158053,296300
2006-05-17,298900,300900,297000,131253,300900
2006-05-18,290000,299000,283400,144285,290000
2006-05-19,287100,297000,287100,127071,291700
2006-05-22,292200,293400,280500,69237,280500
2006-05-23,273600,276400,263300,246685,271100
2006-05-24,261200,280000,261200,229084,279900
2006-05-25,283200,287900,282900,165801,282900
2006-05-26,295200,295200,287100,171867,287100
2006-05-29,290200,293500,288500,62151,291000
2006-05-30,293000,293000,286800,86506,286800
2006-06-01,286800,289000,279000,115990,284000
2006-06-02,292000,300000,288200,107152,299700
2006-06-05,306000,309300,304300,114323,308000
2006-06-07,296000,299800,287700,143334,287700
2006-06-08,281000,286300,268700,209800,279000
2006-06-09,285500,300500,279000,129343,299000
2006-06-12,294000,310500,290000,124853,310000
2006-06-13,300000,302000,290000,114588,296500
2006-06-14,292800,293100,286600,174879,290600
2006-06-15,296100,296900,279300,197720,282500
2006-06-16,293000,299000,290200,149733,298500
2006-06-19,300000,302900,296500,66460,301000
2006-06-20,301000,308000,297000,75479,302000
2006-06-21,300300,302000,292000,80446,297000
2006-06-22,302000,309000,302000,76675,306700
2006-06-23,298000,304900,293200,44471,300000
2006-06-26,305000,307000,298000,50182,298000
2006-06-27,298000,303000,287800,93604,290600
2006-06-28,282500,288900,279500,101445,288000
2006-06-29,317000,322000,306200,261956,309900
2006-06-30,315200,334000,312000,228950,330000
2006-07-03,331900,339000,323100,139004,325000
2006-07-04,329900,330000,320200,64578,320400
2006-07-05,310500,321000,310400,65160,317100
2006-07-06,318000,319900,310100,79648,312500
2006-07-07,315500,317900,310000,103982,312500
2006-07-10,307100,313900,302900,111337,313600
2006-07-11,310000,312000,305400,106284,305500
2006-07-12,306500,319900,306500,137535,319900
2006-07-13,319000,323300,315500,120862,318000
2006-07-14,108000,108600,100700,259465,104700
2006-07-18,101000,102600,99800,176811,101000
2006-07-19,100000,101700,98500,159573,98600
2006-07-20,102200,102500,99500,168918,101400
2006-07-21,99000,100100,98600,170268,99300
2006-07-24,98500,101200,98500,162729,100800
2006-07-25,103000,107000,102800,177864,105500
2006-07-26,106500,110600,106500,190283,108900
2006-07-27,108800,108800,105200,226482,107000
2006-07-28,107000,109400,104800,148604,106000
2006-07-31,108900,108900,106000,168186,106200
2006-08-01,106200,107200,99500,582263,100400
2006-08-02,100000,100000,97800,710904,97900
2006-08-03,98700,100400,94400,613249,95400
2006-08-04,95400,99800,95400,466412,99800
2006-08-07,99000,99400,96600,226134,97000
2006-08-08,95100,97600,95100,235090,97000
2006-08-09,96900,97000,95700,218955,96000
2006-08-10,95400,96800,95100,172276,96200
2006-08-11,96200,97000,95100,181622,95400
2006-08-14,94300,95500,93300,248253,95500
2006-08-16,94900,96700,92500,610721,93500
2006-08-17,94300,95300,91700,838875,92500
2006-08-18,92500,92500,90800,516603,90800
2006-08-21,91000,91300,86700,1088351,86900
2006-08-22,87500,91200,86500,1131010,91000
2006-08-23,91000,92900,90000,726292,92500
2006-08-24,92000,92800,90500,352614,92700
2006-08-25,92200,93900,91800,360903,93200
2006-08-28,93200,94000,92200,208263,92200
2006-08-29,93200,94000,91700,379073,91900
2006-08-30,91900,92300,89900,676626,90000
2006-08-31,90500,91400,89600,535674,90800
2006-09-01,91000,92700,90300,416080,91600
2006-09-04,92500,96700,92300,599147,96700
2006-09-05,97500,97600,95700,396649,97100
2006-09-06,97600,97600,96000,361036,97000
2006-09-07,95900,96000,93900,268106,94700
2006-09-08,94000,97800,94000,383869,97800
2006-09-11,97800,98200,94800,172830,94800
2006-09-12,94900,95700,93400,162670,94800
2006-09-13,96200,98200,96100,472853,97200
2006-09-14,98400,102500,98300,751085,101900
2006-09-15,102400,104700,100100,555186,101000
2006-09-18,102500,102800,100000,589741,101000
2006-09-19,102800,104900,102100,584951,103400
2006-09-20,102000,104000,101500,457019,103400
2006-09-21,105100,105300,99300,576443,100300
2006-09-22,99500,101200,99100,433250,99900
2006-09-25,99900,100600,98800,348130,99600
2006-09-26,98900,100300,98500,385166,98500
2006-09-27,98100,100100,97500,449652,98500
2006-09-28,99300,100500,98800,297847,100000
2006-09-29,101000,101500,99300,215712,99300
2006-10-02,98900,99700,98900,189908,99100
2006-10-04,98300,98600,91300,954210,93000
2006-10-09,92400,95200,89000,1053292,92800
2006-10-10,93900,94600,92700,350857,93000
2006-10-11,91500,94200,90800,367177,91800
2006-10-12,92800,94500,92200,314761,93700
2006-10-13,94700,96400,93500,278991,93500
2006-10-16,95000,95700,94200,220312,95100
2006-10-17,96200,96300,94400,263460,95300
2006-10-18,95300,95300,93900,274830,94500
2006-10-19,94100,94900,93700,243612,93700
2006-10-20,92500,93700,90500,671505,91100
2006-10-23,92000,92300,91100,318174,92200
2006-10-24,93400,93500,91600,372446,91800
2006-10-25,91400,92500,91400,280423,91900
2006-10-26,91900,95000,91300,641671,94400
2006-10-27,94900,95800,93300,266878,94800
2006-10-30,93300,94100,91100,343224,91100
2006-10-31,91900,93900,91700,217419,93500
2006-11-01,93900,94600,92300,209268,94000
2006-11-02,93500,96900,93200,413129,96900
2006-11-03,98500,101200,98400,662354,100900
2006-11-06,102000,102200,99800,370094,101700
2006-11-07,101800,102000,99200,193778,99800
2006-11-08,99200,101000,98200,465228,98800
2006-11-09,100000,101600,99600,483529,101600
2006-11-10,101400,101500,99900,294016,100500
2006-11-13,100500,103200,99600,368027,103200
2006-11-14,104200,104400,101800,248696,104200
2006-11-15,105000,106700,103000,256958,103000
2006-11-16,104100,104600,103100,186135,103700
2006-11-17,103400,106300,103400,283026,105800
2006-11-20,106700,109600,106500,502562,107300
2006-11-21,106200,107200,104300,209637,105000
2006-11-22,105800,106000,103700,329026,105600
2006-11-23,105000,105700,103800,240569,105600
2006-11-24,105100,105600,102900,169653,102900
2006-11-27,102800,104000,100900,235379,101800
2006-11-28,100000,100500,99700,273889,99700
2006-11-29,101600,105000,101000,300296,105000
2006-11-30,105700,107100,105200,225419,105500
2006-12-01,105700,108300,105500,480073,107500
2006-12-04,106400,107300,105800,107153,106000
2006-12-05,107000,108600,106700,120235,107100
2006-12-06,107800,110000,107600,417096,110000
2006-12-07,110300,112300,109900,282130,109900
2006-12-08,109000,110000,108100,132936,110000
2006-12-11,110100,111400,108900,144393,111000
2006-12-12,110900,113200,107500,365297,110000
2006-12-13,108400,111000,107400,180298,111000
2006-12-14,110000,113200,110000,204168,111700
2006-12-15,113700,113700,111900,178287,112900
2006-12-18,113400,115700,113300,208334,115500
2006-12-19,115000,115500,112900,165133,114200
2006-12-20,113200,115200,112200,166165,113500
2006-12-21,113200,113300,110100,244879,110100
2006-12-22,109500,110200,108700,186879,109300
2006-12-26,109300,110100,105900,192200,106500
2006-12-27,106400,110300,106400,196961,110300
2006-12-28,111600,114500,111300,245041,114100
2007-01-02,115700,115900,114000,212410,114500
2007-01-03,114900,114900,111800,211285,112200
2007-01-04,113700,117000,113000,681798,117000
2007-01-05,119200,125200,117500,650768,124300
2007-01-08,122000,123000,118400,283582,121500
2007-01-09,121400,121400,118200,206634,119500
2007-01-10,119500,121800,115700,298180,118100
2007-01-11,119000,123700,119000,361531,122000
2007-01-12,121000,123300,119100,281753,120000
2007-01-15,120000,120800,117500,248248,119400
2007-01-16,118700,120600,117600,224212,118800
2007-01-17,119000,120600,117500,237945,119000
2007-01-18,119200,123700,119200,310190,123300
2007-01-19,123700,128300,121600,685561,123000
2007-01-22,123000,123000,119200,208434,119800
2007-01-23,119500,122000,119000,206933,120500
2007-01-24,121200,126300,121200,293198,126300
2007-01-25,130000,130000,126000,394691,127000
2007-01-26,125900,131000,125300,398074,129700
2007-01-29,131400,133600,130100,310655,131000
2007-01-30,129900,130900,127000,205789,127800
2007-01-31,127800,129300,123700,242011,123700
2007-02-01,125700,130600,125500,424086,128300
2007-02-02,129200,129500,126000,546592,129000
2007-02-05,130000,133100,127300,540207,131000
2007-02-06,131000,131500,128000,385317,128000
2007-02-07,128000,130900,126700,347996,130800
2007-02-08,130000,130100,127400,175636,128400
2007-02-09,128400,130600,128400,234319,129200
2007-02-12,127500,129100,125800,372787,126800
2007-02-13,128100,128900,123500,570523,124000
2007-02-14,126000,131900,126000,643476,130500
2007-02-15,132500,136400,131300,447432,134700
2007-02-16,134200,134300,131300,170061,132600
2007-02-20,134100,134100,130300,254908,134000
2007-02-21,132300,134200,129600,353070,129700
2007-02-22,130500,131100,128600,370577,129000
2007-02-23,129800,131500,129500,260830,130000
2007-02-26,130500,136300,130500,405896,136000
2007-02-27,137500,137500,135100,286061,135500
2007-02-28,128000,129800,126000,780963,129000
2007-03-02,127500,131400,127500,275066,129900
2007-03-05,127700,129600,123000,372801,123200
2007-03-06,123200,128700,123200,351695,128300
2007-03-07,130200,132700,129300,233716,130400
2007-03-08,129000,134000,129000,260958,132100
2007-03-09,133000,133900,129800,159049,132200
2007-03-12,133800,135100,132700,173514,135100
2007-03-13,135500,139600,135500,316888,138000
2007-03-14,134500,135400,132700,219804,134100
2007-03-15,137000,137200,135300,293652,136400
2007-03-16,136400,138700,135300,180672,137400
2007-03-19,136400,139500,136400,140015,139000
2007-03-20,140000,140900,138800,228826,139700
2007-03-21,139700,140900,137300,235193,138000
2007-03-22,138500,140400,138500,154805,139000
2007-03-23,140500,140700,135500,238123,135600
2007-03-26,134500,136500,133900,157824,134300
2007-03-27,132500,134600,130500,194571,133000
2007-03-28,134800,137500,134000,278949,137300
2007-03-29,138000,138400,136300,141578,138200
2007-03-30,139500,139600,136900,113176,138000
2007-04-02,135200,139200,135200,171876,139000
2007-04-03,137800,139500,137000,162199,137400
2007-04-04,139400,142000,138700,319490,141600
2007-04-05,142400,142400,139900,121620,140400
2007-04-06,140400,140700,138500,118180,138900
2007-04-09,138600,141000,138000,115124,138000
2007-04-10,140000,142000,138100,1158945,140100
2007-04-11,140000,140200,138600,155571,140200
2007-04-12,140200,140400,139000,105249,139500
2007-04-13,139500,142100,139500,175995,141700
2007-04-16,142400,145000,141300,269568,145000
2007-04-17,146400,150800,144700,394429,150600
2007-04-18,150600,155600,150600,400056,152500
2007-04-19,151000,152000,146500,206684,148000
2007-04-20,148000,150200,147900,174041,150000
2007-04-23,150200,153900,148900,287330,148900
2007-04-24,147000,150200,146400,356672,148800
2007-04-25,147100,148800,142200,457342,144400
2007-04-26,143000,149900,143000,441987,147500
2007-04-27,148400,149700,144100,384970,144800
2007-04-30,144800,147700,144800,357963,147000
2007-05-02,147000,149800,146300,345710,148500
2007-05-03,148600,149600,146000,303087,146000
2007-05-04,146000,151000,146000,437986,150000
2007-05-07,153000,157900,151000,382548,154100
2007-05-08,152000,153400,150000,258617,152500
2007-05-09,152000,154600,150700,250741,154000
2007-05-10,158500,159800,152900,469277,154200
2007-05-11,155700,157700,153800,302236,156800
2007-05-14,158500,159600,157600,183386,159300
2007-05-15,159000,163400,158600,277257,161500
2007-05-16,162900,164300,159200,188685,160000
2007-05-17,161000,163000,160000,115060,160900
2007-05-18,160800,160800,158600,165533,160000
2007-05-21,160000,160000,156500,214649,158500
2007-05-22,158500,161100,158200,141924,158500
2007-05-23,161000,161200,159000,259941,159800
2007-05-25,158600,158800,155500,257210,156500
2007-05-28,159700,159700,157500,120212,158100
2007-05-29,160000,162400,159200,258764,161500
2007-05-30,163900,169200,163300,377190,168000
2007-05-31,169900,177000,167900,234059,177000
2007-06-01,180900,186300,179400,677318,181000
2007-06-04,181000,182600,175000,323502,175800
2007-06-05,176800,177900,174500,146615,177700
2007-06-07,176000,176500,174100,261076,175500
2007-06-08,173900,174500,171500,198768,174000
2007-06-11,174000,176400,170000,218670,171200
2007-06-12,173000,176400,170000,207533,170900
2007-06-13,171200,172300,166000,476313,168200
2007-06-14,172000,176900,168500,345818,176400
2007-06-15,180000,181400,176500,233689,177700
2007-06-18,181000,181000,178100,166753,179000
2007-06-19,179900,179900,175700,181387,176700
2007-06-20,178000,179700,172000,298948,172500
2007-06-21,172500,173900,169700,266886,170500
2007-06-22,172000,174300,169000,211479,170500
2007-06-25,170000,170200,163300,311610,165000
2007-06-26,165700,168100,164800,233804,164900
2007-06-27,165800,166000,160100,231213,161000
2007-06-28,163500,167900,163000,252837,167500
2007-06-29,167500,169700,165000,379937,168500
2007-07-02,165500,169100,165200,125782,168100
2007-07-03,170000,173400,169100,193798,170600
2007-07-04,172900,175500,172000,229222,175500
2007-07-05,175500,178000,172800,104430,173000
2007-07-06,174000,175100,171100,141257,175000
2007-07-09,177400,177400,168900,237333,170900
2007-07-10,169500,171500,165300,265370,167000
2007-07-11,167000,171000,166200,194699,170000
2007-07-12,174100,175600,172300,202246,173300
2007-07-13,175000,176400,169800,292137,170000
2007-07-16,170000,172400,167100,175577,168800
2007-07-18,168800,171000,168400,235220,169900
2007-07-19,171000,173500,169000,198903,170200
2007-07-20,170700,171100,167100,574691,167300
2007-07-23,166800,167500,163800,284596,163800
2007-07-24,164300,165500,158300,460820,160000
2007-07-25,157100,165400,156700,272260,164900
2007-07-26,167300,169800,166000,276803,168100
2007-07-27,162000,166000,161000,283758,163000
2007-07-30,160000,161000,157200,288215,159400
2007-07-31,162900,169900,161000,250582,169900
2007-08-01,169900,172500,165500,206576,169000
2007-08-02,171000,173000,163000,162932,165000
2007-08-03,167000,169800,166300,143802,167900
2007-08-06,164000,171100,163000,124974,170500
2007-08-07,172800,172800,169000,153401,171800
2007-08-08,173200,179300,172100,344109,179300
2007-08-09,183500,183800,175500,265165,179400
2007-08-10,173000,177500,168000,251900,169000
2007-08-13,170500,170700,165300,234375,169600
2007-08-14,169500,169800,164800,136659,167500
2007-08-16,154000,160000,153500,376059,155000
2007-08-17,152000,155000,147200,390813,147800
2007-08-20,155400,159000,155000,160591,158000
2007-08-21,160500,163700,156000,181937,163300
2007-08-22,163800,172500,163500,217554,169000
2007-08-23,175000,177600,175000,360739,176000
2007-08-24,172000,176100,169100,155965,170200
2007-08-27,174500,175700,172100,149278,175700
2007-08-28,176300,177100,173300,204757,175400
2007-08-29,170000,179000,170000,211737,179000
2007-08-30,181000,181400,176000,145947,178200
2007-08-31,173000,181000,173000,212195,181000
2007-09-03,184000,184000,178500,224328,182900
2007-09-04,182800,183800,179900,146755,182900
2007-09-05,184300,185200,183400,264187,185000
2007-09-06,184000,185500,179700,179354,184000
2007-09-07,184000,185600,181500,155914,183300
2007-09-10,180000,182000,179400,106669,180000
2007-09-11,176400,185000,176400,129750,183800
2007-09-12,188000,190600,185400,348008,185600
2007-09-13,189000,193500,185600,290111,192000
2007-09-14,195000,203700,194900,461569,200400
2007-09-17,200400,200800,196500,193062,198400
2007-09-18,201000,204000,198400,240844,200300
2007-09-19,206500,216700,206500,252961,210000
2007-09-20,210000,215500,204700,229777,214300
2007-09-21,214100,217000,212000,157376,214000
2007-09-27,214000,218100,203900,407083,208000
2007-09-28,207900,215300,206500,218173,211800
2007-10-01,211800,215300,208600,143826,215000
2007-10-02,219000,236500,218900,317432,230100
2007-10-04,228000,243300,222100,461627,240000
2007-10-05,240000,251100,235900,269367,243000
2007-10-08,251000,269000,247400,274220,258000
2007-10-09,258500,265500,246000,338289,248000
2007-10-10,250000,253700,239700,369964,242900
2007-10-11,245000,257000,241300,402465,249300
2007-10-12,242000,252900,242000,213231,251000
2007-10-15,257900,268500,255000,457213,265200
2007-10-16,259000,269900,258400,320355,264200
2007-10-17,260600,263900,247900,280258,255200
2007-10-18,257800,266000,256900,252662,265000
2007-10-19,268700,269700,258500,86717,258500
2007-10-22,231100,253500,231100,212402,247800
2007-10-23,257000,265000,250000,186417,265000
2007-10-24,270300,280300,267000,317663,273000
2007-10-25,278000,295000,276000,233338,295000
2007-10-26,295000,300000,282000,312456,287600
2007-10-29,295000,299800,281000,249580,286400
2007-10-30,290000,297200,280000,291088,283500
2007-10-31,286000,287700,278800,216541,286000
2007-11-01,294900,295000,280300,258009,280700
2007-11-02,270100,277800,270100,222746,273200
2007-11-05,275600,284300,275200,262753,277800
2007-11-06,281000,292000,281000,282508,285000
2007-11-07,292000,292000,275000,176351,280500
2007-11-08,280400,286000,267000,325450,268000
2007-11-09,276000,276900,263000,279995,263000
2007-11-12,253000,259900,235900,347620,250200
2007-11-13,248000,255100,244000,255137,251900
2007-11-14,260000,263000,257000,271356,260300
2007-11-15,257300,258300,238000,298681,244000
2007-11-16,237300,255000,230100,321572,253900
2007-11-19,253900,255200,243000,182331,243000
2007-11-20,230100,240000,225600,270542,234400
2007-11-21,237800,248800,231100,350235,240000
2007-11-22,240000,248800,238500,232741,241000
2007-11-23,241500,244500,229000,226428,238700
2007-11-26,248000,258500,245000,168035,251000
2007-11-27,243100,268500,243000,181877,266900
2007-11-28,273000,273300,262500,145057,266000
