Date,Open,High,Low,Volume,Close
2018-02-20T04:00:00+00:00,1078000,1085500,1077500,3551.05185369,1080000
2018-02-20T05:00:00+00:00,1080000,1084500,1078000,2181.45359294,1083500
2018-02-20T06:00:00+00:00,1083000,1095000,1083000,3508.40219141,1095000
2018-02-20T07:00:00+00:00,1095000,1108500,1089500,6478.28651425,1093000
2018-02-20T08:00:00+00:00,1093000,1095000,1077000,6192.13968435,1079500
2018-02-20T09:00:00+00:00,1079500,1086000,1074000,5285.42991416,1085000
2018-02-20T10:00:00+00:00,1085000,1089500,1080000,2201.92741445,1084500
2018-02-20T11:00:00+00:00,1084500,1085000,1076500,2245.3703461,1079500
2018-02-20T12:00:00+00:00,1079500,1085000,1077000,1728.19210392,1081500
2018-02-20T13:00:00+00:00,1081500,1095000,1081000,3586.78442022,1093000
2018-02-20T14:00:00+00:00,1093000,1096500,1086000,2570.51368638,1089500
2018-02-20T15:00:00+00:00,1089000,1090000,1081000,1966.14353002,1087000
2018-02-20T16:00:00+00:00,1087000,1092500,1085500,1059.6492065,1087000
2018-02-20T17:00:00+00:00,1087000,1096000,1086000,1402.26628821,1092000
2018-02-20T18:00:00+00:00,1092000,1094000,1085000,942.72886158,1085000
2018-02-20T19:00:00+00:00,1085500,1085500,1080000,832.42130094,1084000
2018-02-20T20:00:00+00:00,1083500,1087000,1082500,708.86219427,1086000
2018-02-20T21:00:00+00:00,1085500,1087500,1082000,1598.29823076,1084000
2018-02-20T22:00:00+00:00,1083500,1095000,1070000,5164.7081174,1078000
2018-02-20T23:00:00+00:00,1077000,1080000,1056500,6100.52072303,1065000
2018-02-21T00:00:00+00:00,1064500,1091000,1036500,10838.00869997,1087000
2018-02-21T01:00:00+00:00,1086500,1088500,1072000,5062.29942389,1077000
2018-02-21T02:00:00+00:00,1077000,1079000,1064000,3110.09724522,1074000
2018-02-21T03:00:00+00:00,1074000,1082000,1064000,2001.38419576,1067000
2018-02-21T04:00:00+00:00,1067000,1069500,1039000,5771.47262661,1041500
2018-02-21T05:00:00+00:00,1041500,1058000,1041000,3690.78885216,1044500
2018-02-21T06:00:00+00:00,1044500,1064500,1041500,2576.83264298,1064500
2018-02-21T07:00:00+00:00,1064500,1065000,1055500,2600.3164679,1061000
2018-02-21T08:00:00+00:00,1062000,1063000,1049500,2203.34875208,1059000
2018-02-21T09:00:00+00:00,1058000,1067500,1056000,1985.10814165,1067000
2018-02-21T10:00:00+00:00,1067000,1068000,1056500,1322.01079189,1059500
2018-02-21T11:00:00+00:00,1060000,1064000,1057500,583.7589705,1058000
2018-02-21T12:00:00+00:00,1058000,1060000,1054000,1349.42264184,1059000
2018-02-21T13:00:00+00:00,1058000,1064500,1042500,2031.62788032,1042500
2018-02-21T14:00:00+00:00,1043000,1050000,1035000,3674.54656797,1045000
2018-02-21T15:00:00+00:00,1045000,1045000,1025000,3395.65649905,1030500
2018-02-21T16:00:00+00:00,1030500,1035000,1014500,2201.68332043,1017000
2018-02-21T17:00:00+00:00,1020000,1023500,1010000,1458.50319043,1014000
2018-02-21T18:00:00+00:00,1014000,1019500,1009000,1074.34712964,1009000
2018-02-21T19:00:00+00:00,1009000,1015000,1005000,402.9620905,1008000
2018-02-21T20:00:00+00:00,1009500,1013500,1001000,759.46939708,1008500
2018-02-21T21:00:00+00:00,1008500,1018000,1000000,996.92793853,1000500
2018-02-21T22:00:00+00:00,1001000,1028000,998500,2316.68143128,1025000
2018-02-21T23:00:00+00:00,1025000,1033000,1016000,1828.84806416,1024000
2018-02-22T00:00:00+00:00,1024000,1026000,1008500,1929.50693436,1025500
2018-02-22T01:00:00+00:00,1025500,1035500,1025500,2268.7867825,1032500
2018-02-22T02:00:00+00:00,1033000,1037000,1031000,1964.43446827,1032500
2018-02-22T03:00:00+00:00,1032500,1033500,1025500,1067.59883552,1025500
2018-02-22T04:00:00+00:00,1025500,1026500,1014500,1425.58497222,1023500
2018-02-22T05:00:00+00:00,1023500,1028000,1020000,1205.61311762,1020000
2018-02-22T06:00:00+00:00,1020000,1026000,1020000,1227.6747856,1020500
2018-02-22T07:00:00+00:00,1021000,1021000,1000000,2281.81203803,1005500
2018-02-22T08:00:00+00:00,1005000,1006000,985000,3845.5112738,985000
2018-02-22T09:00:00+00:00,985000,998100,976100,3536.9274415,976200
